cgl-id	Chr	Start	End	Strand	Length	3F1	3F2	3F3	3N1	3N2	3N3	1F1	1F2	1F3	1N1	1N2	1N3
Cgl2557	WT-3281083	855851	855961	+	111	1023.666399	902.6440021	794.0904624	740.5180458	805.0280422	1089.186773	1050.358532	1533.135126	1455.247972	641.5150018	412.9913224	344.8105145
Cgl2558	WT-3281083	2688477	2689733	-	1257	190.1560098	184.2109343	197.7545913	189.8774435	222.5437912	180.6681831	222.6500383	202.7395944	226.8003173	135.0141557	117.0859709	137.5627014
Cgl2559	WT-3281083	2689794	2690366	+	573	741.3988757	537.8688504	688.7720081	476.7986653	480.0563046	462.3426932	583.2557706	546.3373805	528.4047824	477.9314753	433.177141	478.9017014
Cgl2560	WT-3281083	2690426	2691271	-	846	832.1827024	640.1878017	735.7942106	596.6988256	570.1164158	557.9639215	207.7871795	180.1397258	204.1578566	170.0943663	133.328059	168.8462328
Cgl2561	WT-3281083	2691336	2691632	-	297	3.446688213	86.28122043	74.35419748	93.00926275	161.3093187	189.6322448	0	0.712673999	0	0.998992217	0	0
Cgl2562	WT-3281083	2691969	2692904	+	936	15689.38274	11030.49796	12541.67959	7444.002015	6481.093334	7934.90954	7824.229719	8357.116834	8875.929559	3450.413454	3882.357043	3329.329842
Cgl2563	WT-3281083	2693057	2693656	+	600	99.38094628	232.3996332	176.7914034	298.4151154	321.1867906	319.8667769	138.0363907	124.1763177	154.7694884	118.6802753	111.5891685	159.4748629
Cgl2564	WT-3281083	2693811	2694101	-	291	872.4029796	606.9014794	773.142139	424.8561156	451.359655	472.2202359	310.3980278	271.3083792	317.324603	313.0141283	297.446748	298.2814079
Cgl2565	WT-3281083	2694519	2695403	-	885	15.32607886	79.30125546	68.88669195	102.3947779	156.1176838	113.0950534	7.536965933	4.305034126	7.347931843	17.09800577	18.06146261	20.46529718
Cgl2566	WT-3281083	2695425	2696621	-	1197	17.10386632	121.1198274	95.8706136	157.3209123	228.1524553	198.6930142	5.108073194	7.073155484	6.736524983	12.39351246	14.86545404	7.137256666
Cgl2567	WT-3281083	2697440	2698177	-	738	155.3531663	224.9169981	216.8780344	307.6609194	308.2957491	282.4341774	84.92171685	86.04234872	112.7877668	67.94365356	60.89059586	77.79261607
Cgl2568	WT-3281083	2698248	2699069	-	822	80.9468564	250.8010737	171.5239867	327.6539813	397.2868728	342.9856578	50.20919025	47.89481397	46.20079189	47.64536601	48.06398722	39.49455678
Cgl2569	WT-3281083	2699419	2700927	-	1509	2710.443405	2355.879262	2428.797656	1594.631024	1394.685839	1664.332151	5515.414566	5384.882563	5195.613044	4667.972858	5153.251877	5135.715623
Cgl2570	WT-3281083	2701420	2702565	+	1146	158.5521692	273.1648544	223.0027018	309.8309453	354.1706983	318.3650278	109.4968734	107.3096748	107.1336157	133.334079	117.1104664	121.663695
Cgl2571	WT-3281083	2702680	2703414	+	735	82.17186063	137.2599536	121.4646435	191.1250072	204.8232564	188.7583635	162.9740703	148.8848707	168.1026856	95.2671598	108.3270472	116.7002641
Cgl2572	WT-3281083	2703496	2704269	-	774	36.70121781	119.0095149	105.5900544	182.1475359	205.8622191	186.0757511	82.58771617	84.22812245	76.95961793	68.23349164	69.35844679	97.57459776
Cgl2573	WT-3281083	2704305	2705228	-	924	34.06682011	114.430885	90.90004911	201.0677159	239.051089	191.4395903	66.47355167	67.34769295	55.45779988	71.9274396	116.8507146	158.6612157
Cgl2574	WT-3281083	2705243	2706310	-	1068	35.22447582	133.5878537	89.2475296	175.0614532	208.6675841	192.0722393	85.74577845	70.55472595	72.57940318	363.3750003	502.0891324	555.4742417
Cgl2575	WT-3281083	2706455	2707582	-	1128	193.9793377	223.2880088	220.2028156	270.5751431	285.6944985	235.7387807	219.7780602	222.9229107	232.6753886	896.6778782	896.4885997	878.5659243
Cgl2576	WT-3281083	2707877	2708755	-	879	329.8674717	255.023443	303.8390873	187.2166595	210.0540911	208.3804289	98.96555025	88.13320716	98.24661361	101.2630336	75.82697241	94.47194465
Cgl2577	WT-3281083	2708839	2709600	+	762	96.7243842	222.9834307	212.276505	351.6851346	375.1158795	345.4996424	98.65994734	115.5541968	116.4039691	143.2885214	129.8192781	165.9327877
Cgl2578	WT-3281083	2709597	2710673	-	1077	86.01839289	212.2116594	154.3960848	207.0670923	260.404161	287.694386	37.54705435	36.16175369	28.74085207	38.5683346	35.28378436	40.93166996
Cgl2579	WT-3281083	2710714	2711403	+	690	1009.943335	892.9954232	901.3270527	777.00954	698.7522519	737.2518691	313.5726003	319.6435845	384.5204681	360.770837	319.513052	319.4449894
Cgl2580	WT-3281083	2711677	2712621	-	945	165.7364647	190.5515756	219.7034895	338.4791794	331.9053589	328.7541498	125.7282561	116.0233271	125.2414161	163.5778398	152.551473	180.8105022
Cgl2581	WT-3281083	2712711	2713832	+	1122	567.7151667	528.3867426	591.3009143	447.665458	490.9645819	440.5833862	537.7687329	558.4010396	627.3404869	627.7784618	464.4844707	466.30255
Cgl2582	WT-3281083	2714054	2714269	+	216	6858.801836	4346.805133	5070.781504	3371.869339	2589.331746	3070.054286	10003.39224	9194.652689	9019.790446	11924.34572	11623.87172	10356.37354
Cgl2583	WT-3281083	2716561	2717733	-	1173	588.4118242	544.9726328	524.238782	554.565771	541.055346	525.7636515	551.7048621	535.7467554	509.3676558	426.7127547	450.974405	392.1321986
Cgl2584	WT-3281083	2717763	2719274	-	1512	601.7086723	563.4097067	557.9969307	548.6473007	527.9773105	545.5204094	592.8896054	610.0743962	582.8542825	528.4490435	539.1561605	596.6746573
Cgl2585	WT-3281083	2719363	2719740	-	378	52.80818727	282.16291	220.7021417	454.0683041	534.9790325	457.4768672	22.42521527	35.27736297	18.57977052	35.32151052	41.48889433	41.58641551
Cgl2586	WT-3281083	2719778	2720797	+	1020	238.3536959	263.6789761	269.2395771	325.9761152	319.1109859	311.8676786	272.0673827	261.8825416	281.0281368	206.2360667	226.785618	222.125702
Cgl2587	WT-3281083	2720842	2721606	-	765	81.62568675	167.4870749	158.6447176	268.1789316	319.228263	254.3303048	42.50627111	39.28929837	36.72236996	44.60206426	32.32754572	34.84324737
Cgl2588	WT-3281083	2721707	2723995	-	2289	794.6942734	698.2296531	706.578516	636.8836248	617.0051152	593.4054976	835.5374161	841.2934426	812.0552912	872.4737148	823.482818	792.7462294
Cgl2589	WT-3281083	2724007	2724678	-	672	942.1691489	678.8399881	770.7098546	584.016949	499.5847343	559.3932753	941.3076017	932.3303072	966.1480669	757.6464006	793.9239023	765.3369539
Cgl2590	WT-3281083	2724675	2724920	-	246	732.3792126	464.5364982	529.4074661	308.8020949	295.4095703	314.2136173	582.4010426	486.1392703	557.2420605	440.2266311	422.9648773	375.0715418
Cgl2591	WT-3281083	2725008	2725487	-	480	397.2038894	229.4176842	302.3856521	184.579434	194.7606121	175.1422003	202.654097	198.8761338	194.5456805	214.4898726	185.3536301	195.0719306
Cgl2592	WT-3281083	787179	787964	-	786	4293.277717	3461.733578	3363.796119	1991.677079	1635.908099	1974.187942	1152.365893	1190.274384	1026.567779	1266.828893	1225.554653	1055.194908
Cgl2592	WT-3281083	2725675	2728425	+	2751	29.67553448	125.4585755	90.15313902	228.7468279	253.5947805	187.7977612	14.95201439	15.00345863	19.09981498	15.9620872	17.86970287	19.25424814
Cgl2594	WT-3281083	2728809	2729498	-	690	11.86859594	118.1069256	69.48014306	177.2255501	197.6374066	176.6532076	6.243256653	7.055472595	5.654712766	7.740017957	6.993445734	3.962108396
Cgl2595	WT-3281083	2729543	2730883	-	1341	4.961843099	43.55534853	37.72090417	66.57112479	89.38246539	77.59362259	4.145050243	3.630332655	3.879445	2.876293026	3.598417268	3.312836718
Cgl2596	WT-3281083	2731212	2733332	-	2121	64.55227766	133.7706891	107.2315186	178.3642806	215.6422287	177.8564778	55.6899519	59.5773287	63.77214963	28.8167571	29.71843497	28.03457886
Cgl2597	WT-3281083	2733465	2734433	-	969	144.4647886	115.7876507	140.4389474	151.0548947	130.1775797	139.9373472	233.038767	246.6138873	252.6005127	202.0871561	211.9549933	206.3087015
Cgl2598	WT-3281083	2735184	2736614	-	1431	318.688596	380.4117449	349.5282787	402.3196342	436.3593187	417.0062694	305.3103233	293.4603276	334.8253823	305.2015466	238.1546837	297.5526793
Cgl2599	WT-3281083	2736658	2737809	-	1152	276.7986835	257.7141352	255.9202366	234.2334072	225.5385207	231.687783	220.2657031	194.9441777	218.5703559	180.2868766	159.1737388	162.8565844
Cgl2600	WT-3281083	2737838	2739103	-	1266	34.16264248	123.4538712	110.7723033	206.3559023	255.9697741	193.2126733	34.57605447	28.58971123	35.33972149	22.4986304	20.48731585	25.64338521
Cgl2601	WT-3281083	2739269	2739679	+	411	326.9007662	360.0526052	360.4988743	296.7122982	294.2542332	362.8776204	484.5102332	479.9781357	586.0538807	527.7085236	541.5453827	494.7212902
Cgl2602	WT-3281083	2740023	2740778	-	756	11.50947671	60.15810961	42.1930565	62.16146066	98.49880146	95.47153341	7.168716357	5.599581425	3.096628419	7.849224559	5.983975144	4.972288811
Cgl2603	WT-3281083	2740836	2742281	-	1446	3.893613552	68.65148132	55.34439467	105.1860776	143.8201667	130.6688257	0.672710695	1.171032796	0.719548512	0.820748792	0.208570088	0.23632908
Cgl2604	WT-3281083	2742397	2743668	+	1272	7.041730342	78.9499566	62.32155159	136.3920059	162.9294223	133.8707851	2.184949833	1.331221244	2.249437625	0.233255258	2.133908118	1.343285571
Cgl2605	WT-3281083	2743672	2744346	+	675	7.961849773	112.865164	66.55018427	152.2175983	200.7002085	184.4938227	2.470449945	2.195035918	0.385358203	0	0	0
Cgl2606	WT-3281083	2744324	2745781	-	1458	109.3525663	159.7656432	137.481123	249.7680992	251.182932	239.3625647	178.612006	158.0948489	140.5843816	61.66001959	45.50776159	53.20516445
Cgl2607	WT-3281083	2745790	2746512	-	723	312.5509788	296.6382611	329.7168419	324.9935288	329.3345319	337.1803963	339.0461905	287.4885514	262.9949813	179.3336111	208.570088	201.3523759
Cgl2608	WT-3281083	2746617	2747372	-	756	126.2657298	158.1822374	165.5266063	184.0335717	219.3081748	222.6212644	30.88062431	23.23826291	23.39674806	17.26829403	17.15406208	20.3411815
Cgl2609	WT-3281083	2747420	2748451	-	1032	420.0801552	346.5145462	434.370172	278.6073869	276.9750971	269.3510514	99.64387495	90.85971975	81.91662389	97.17522545	78.02825264	100.0029249
Cgl2610	WT-3281083	2748448	2750187	-	1740	847.4663496	607.9328153	698.5744495	398.4418253	374.0269985	391.1718759	212.756853	187.6999002	168.3284497	222.184481	179.7421058	183.6317695
Cgl2611	WT-3281083	2750648	2752132	+	1485	10.85706787	77.73082921	63.67769733	125.108801	177.1381732	130.1288718	1.59082004	2.280556798	0.875814098	1.398589103	0.812369959	0.690367372
Cgl2612	WT-3281083	2752122	2752655	+	534	18.21129362	110.6747267	90.83807963	183.5779563	239.9173189	183.7212724	23.68092819	22.19699243	26.30394478	24.44724773	22.59118706	33.917206
Cgl2613	WT-3281083	2752679	2754001	+	1323	28.82205093	79.57098762	66.48170526	121.0763934	139.424121	120.2211006	40.12380437	32.79754834	37.15954103	46.19829312	40.12112859	38.74510762
Cgl2614	WT-3281083	2754020	2756152	-	2133	58.79002997	104.6611178	96.54059547	137.3243429	153.2717662	144.4890849	115.9652136	111.7364577	137.5582447	112.2538469	111.4180824	115.0320993
Cgl2615	WT-3281083	2756336	2757283	-	948	13.76766518	112.264472	92.182553	197.3988075	252.3053484	210.9842626	8.94169976	6.474959027	7.134004713	4.694631145	5.726436974	11.17477566
Cgl2616	WT-3281083	2757331	2758038	-	708	8.675138978	220.7522613	144.7580253	230.0551816	310.2078652	353.18876	6.280804944	9.267781798	9.184914804	4.190687688	3.407823133	6.757409447
Cgl2617	WT-3281083	2758436	2759458	-	1023	879.3224325	824.1473853	819.0031826	828.5215364	758.95479	794.8193995	747.519394	754.5838286	782.6387792	719.274396	830.1896871	813.4086537
Cgl2618	WT-3281083	2759465	2760280	+	816	10.34956838	116.8448682	85.35172159	176.6942468	207.1406758	186.4162331	4.257439013	2.593923748	5.737870307	3.272434063	3.326386183	3.769101278
Cgl2619	WT-3281083	2760267	2761082	-	816	1588.501934	1059.525499	1232.164284	742.6938085	768.5314883	724.6146737	824.9213832	785.1807186	842.1918528	834.1070822	630.5349809	632.7902256
Cgl2620	WT-3281083	2761157	2761588	-	432	32.58197452	136.27186	135.0052977	156.7404573	218.8928184	221.7473831	33.45400967	32.8275461	26.49337648	27.47228596	25.13269561	18.98510273
Cgl2621	WT-3281083	2761835	2762236	+	402	9.54912686	32.73396039	36.15270107	31.42490789	59.8113204	74.77554575	9.679001649	6.318333667	7.117623531	5.166429897	2.250689159	3.400316907
Cgl2622	WT-3281083	2762644	2764134	+	1491	89.93983791	131.4558134	123.4249757	151.2661442	182.5629237	203.2697166	81.64414555	88.86772323	80.42510994	68.0560935	69.38039914	75.63481571
Cgl2623	WT-3281083	2764214	2764543	+	330	149.6724357	105.6361969	151.5681718	82.17708641	108.204116	91.09021028	105.2748556	87.87270414	124.5407648	62.93650965	31.98706714	47.63534867
Cgl2624	WT-3281083	2764556	2766013	+	1458	68.104006	138.3896652	117.5450656	201.4780597	247.8600809	205.6048533	79.77494613	78.53931428	76.89323409	58.40404496	70.12332354	73.12780311
Cgl2625	WT-3281083	2766010	2766498	+	489	47.62456153	42.48967413	47.47580424	49.60122885	40.73040837	55.0545227	73.03362375	61.0320022	53.72555319	23.05649521	30.22091005	35.64074501
Cgl2626	WT-3281083	2766553	2767323	+	771	281.1431389	278.7693696	255.5772535	248.8330995	212.946919	239.9263246	210.5169408	214.6840299	224.3549462	261.681541	292.2042586	256.6313109
Cgl2627	WT-3281083	2767356	2768363	-	1008	174.9271203	259.9471614	234.4336098	344.3945442	365.4542881	344.2546196	318.5942981	326.7355761	347.8545925	394.1291882	422.7678439	456.6595246
Cgl2628	WT-3281083	2768539	2769492	+	954	26.8256394	83.48731043	69.24616843	1587.797164	1255.285385	1418.259905	42.38802676	40.38037774	43.08013877	43.22997451	39.51681699	37.97020546
Cgl2629	WT-3281083	2769503	2770195	+	693	76.07333271	239.1888659	177.3061632	1987.222297	1546.032009	1905.220149	91.63925525	91.32408251	93.83722483	86.48418333	88.78043123	94.18583433
Cgl2630	WT-3281083	2770196	2771077	+	882	44.97400564	331.1095373	223.6267661	811.8229471	844.0720012	783.6842772	37.18279253	29.27781145	35.39003908	26.23883638	22.91007627	25.9592221
Cgl2631	WT-3281083	738682	740127	-	1446	15.92841908	17.40235224	32.37124971	3.611039209	26.55523354	14.04918318	1.825929031	1.171032796	0.719548512	0.820748792	25.44555074	0.23632908
Cgl2631	WT-3281083	2771275	2772720	+	1446	2.654736513	93.71725473	9.137046291	234.0186378	152.8787277	53.45542868	32.38621491	12.29584436	121.9634729	2.05187198	25.86269091	45.84784145
Cgl2633	WT-3281083	2773238	2774929	-	1692	9.680060514	80.22813883	67.60025646	136.1835157	183.5698504	130.8032986	0.65703456	0.375291095	0.461199977	0	0.891230341	0.201969178
Cgl2634	WT-3281083	2774930	2775679	-	750	12.28399679	127.7428447	93.61765418	220.9900083	250.7290551	209.2071862	0	0	0	1.186802753	0	0.455642466
Cgl2635	WT-3281083	2775754	2776374	-	621	3.70893623	118.9619647	84.7985998	199.3584012	223.931272	188.5683893	0.67131792	0	1.256602837	0.477778886	0	0
Cgl2636	WT-3281083	2776356	2776793	-	438	5.258560271	121.2281494	78.42840008	183.4353665	224.4972848	202.1179737	1.269066752	2.416257738	1.187747887	0	0.688567003	0.780209701
Cgl2637	WT-3281083	2776793	2777650	-	858	9.246403957	97.4027083	74.35419748	174.5232437	214.9861447	175.7509763	1.781574479	3.207032998	2.122164931	0	0	0.796577737
Cgl2638	WT-3281083	2777696	2778124	-	429	9.544675053	83.41115904	64.23498717	164.9038523	209.5487519	149.7637016	4.858839489	1.973558768	2.42533135	2.074829988	2.812049858	2.389733211
Cgl2639	WT-3281083	2778279	2778890	-	612	17.14473953	182.1987775	120.2788489	214.6752531	323.3916	295.5132468	9.309599975	12.10497749	10.20065832	8.726490834	7.391969296	2.791926872
Cgl2640	WT-3281083	2779106	2780047	-	942	305.0895346	296.7857128	309.7666542	336.8750126	348.962863	312.7938487	124.5059566	126.0547811	120.9460221	109.9241404	121.6614564	119.3522063
Cgl2641	WT-3281083	2780079	2781461	-	1383	418.3857066	347.0420173	395.0958483	277.8061836	271.2916941	290.4394777	369.2612614	360.5790333	356.4145422	559.9340539	562.1873256	561.3989597
Cgl2642	WT-3281083	2781504	2783489	-	1986	268.0294701	290.0287533	287.679725	368.934115	320.8308138	368.8320365	556.2710648	539.4985238	550.2268999	1798.729249	2040.380049	1870.233368
Cgl2643	WT-3281083	2783640	2784941	-	1302	31.252488	130.856448	101.1860206	184.6085419	223.2588458	194.5936355	29.77774487	31.05058216	29.76758932	28.0293277	24.09032574	29.3962881
Cgl2644	WT-3281083	2784959	2785720	-	762	22.16600471	66.95562253	44.33779977	94.60794318	114.4421327	99.05479083	22.97810234	23.61083349	29.35701273	21.02603303	15.83161928	17.49021275
Cgl2645	WT-3281083	2785761	2786927	-	1167	60.74455712	150.5440345	133.1082756	210.5829663	253.2371329	238.1921895	26.19693065	22.12770325	18.72305924	37.37360856	34.3717071	47.14552504
Cgl2646	WT-3281083	2787141	2788079	+	939	23.71112267	136.9428471	92.46307182	216.8700161	241.9205483	212.3029038	6.511569343	7.213262717	8.310440487	4.739627609	6.744876776	7.278633635
Cgl2647	WT-3281083	2788092	2789003	+	912	26.37736884	77.45979408	71.40034904	160.6805159	191.8290704	140.5339132	27.27449877	25.52967057	28.80679332	20.17044153	30.42378942	22.10765252
Cgl2648	WT-3281083	2789046	2789744	+	699	24.89603546	132.769594	107.4686948	248.4392976	264.4019743	222.1083748	30.01914766	25.73884852	27.16527249	19.52536719	22.86751703	19.55547062
Cgl2650	WT-3281083	2790030	2791247	-	1218	16.59885992	259.2916665	178.8276208	347.5233607	430.7593617	390.2633407	10.83864277	8.862785772	11.10515019	10.71825147	6.437931879	9.258744682
Cgl2651	WT-3281083	2791237	2791959	-	723	43.53767881	121.3375019	107.8171462	212.0029471	224.6026762	212.2226207	58.81413509	64.40680377	61.16162355	84.53712559	76.75379239	81.76986156
Cgl2652	WT-3281083	2792267	2793877	+	1611	28.27632202	170.9600567	135.9059676	283.5521522	313.6474455	264.8153298	8.280837803	9.197077871	7.265832046	11.78699196	14.22782023	14.21231154
Cgl2653	WT-3281083	2794058	2795023	+	966	12.45142877	46.12431533	46.69784643	77.59284711	111.8211642	69.92950243	5.034884398	5.696965449	2.154176292	3.992866406	6.868562774	5.306395173
Cgl2654	WT-3281083	2795024	2797027	+	2004	8.811499695	68.77432933	57.35821844	131.9595234	156.3331818	120.0814964	3.259107805	3.379867111	2.206579532	3.10913895	2.558418116	2.898922872
Cgl2655	WT-3281083	2797024	2797842	+	819	13.1239282	90.48381031	79.50808099	182.2168872	206.8200969	169.3985314	3.902496478	5.427286612	1.270411659	5.434078541	5.15542474	7.927845097
Cgl2656	WT-3281083	2797895	2798518	-	624	4.511350318	84.35289793	70.17452365	97.71534822	163.6184678	142.6653256	0.44539362	2.374437893	0	0	0	1.095294388
Cgl2657	WT-3281083	2798590	2799090	+	501	15.3243473	35.48156354	43.70149976	52.11140415	87.38899508	89.33997396	11.37220596	15.209402	13.49907479	14.80542357	15.65149906	19.78088548
Cgl2658	WT-3281083	2799138	2799500	-	363	19.035119	178.7102428	143.5088007	160.5492484	247.1542165	287.1025109	18.75806518	18.07600417	21.49725514	14.71243083	14.12415951	7.531280422
Cgl2659	WT-3281083	2799584	2800066	-	483	20.66407328	107.0657682	103.1651168	175.4121443	233.3012995	177.8158497	12.08372256	10.95570279	14.0021459	3.685722837	2.497659191	3.537596782
Cgl2660	WT-3281083	2800059	2800829	-	771	232.0177734	397.6430964	309.6793349	472.7610424	513.3998942	477.0677901	430.9469225	458.1939207	452.083651	283.2317855	359.4855605	365.6663756
Cgl2661	WT-3281083	2800836	2801432	-	597	59.58527199	169.3750862	124.5655554	245.4616926	301.4610772	241.7972504	70.76163158	70.20017959	72.32728087	42.2438166	46.98172244	34.34490946
Cgl2662	WT-3281083	2801740	2802465	+	726	34.54521596	90.30909067	87.87314247	146.1647782	160.1559323	128.3088876	23.92610354	27.98865162	22.93040549	21.25128897	19.9399899	24.47666137
Cgl2663	WT-3281083	2802462	2803580	+	1119	51.91516369	196.6131513	152.4805403	283.1375776	334.9754647	287.9661495	45.20327311	42.55982128	39.98220501	31.55262012	41.23648716	44.89238769
Cgl2664	WT-3281083	2803783	2804352	+	570	277.4674714	329.2800658	312.5886585	348.3996841	369.5710008	305.6974813	1022.229929	1055.350164	1232.588495	478.364794	442.3354427	479.0241184
Cgl2665	WT-3281083	2804473	2805867	+	1395	88.24077744	246.9132327	192.5337061	332.5282383	394.3688352	337.3125487	90.25111491	96.65238802	103.487324	85.92622085	67.66910731	74.96053466
Cgl2666	WT-3281083	2805871	2806971	+	1101	155.5024571	200.2469005	194.0596242	220.1467499	263.2024045	234.4692615	114.7295129	118.8087756	127.1052058	134.4719741	110.3921126	105.8406545
Cgl2667	WT-3281083	2806963	2807643	-	681	353.9991734	343.4093246	370.0072484	293.0961013	271.9175447	307.0441662	631.5563804	634.9925335	586.6951324	643.5050172	651.0143179	658.8750631
Cgl2668	WT-3281083	2807728	2809182	-	1455	310.7935615	336.5328204	342.2062018	260.354606	263.9097436	271.2996067	159.0192973	157.9843967	154.2823281	213.7060628	214.3274825	199.87203
Cgl2670	WT-3281083	2809636	2810259	-	624	115.2444945	100.2615585	138.5341889	66.94311148	122.4981851	108.5209342	94.86884102	94.29910487	112.9673868	77.02806332	66.69830757	68.45589927
Cgl2671	WT-3281083	2810326	2811207	+	882	27.85486801	204.6858958	144.2339142	287.7951497	353.1716062	312.7246697	16.38563739	24.47817023	22.11877442	21.52930165	18.46483759	23.24706457
Cgl2672	WT-3281083	2811245	2812402	+	1158	37.56979445	55.22312253	67.4788791	76.07324335	91.88630311	82.58178404	23.52047551	25.58979698	22.46258957	28.69643963	32.81574763	30.39583805
Cgl2674	WT-3281083	2812758	2813534	+	777	5329.125593	3942.753755	4324.137143	2577.072169	2066.839064	2522.730021	1174.11949	1038.162396	1122.820726	1273.865504	1313.110567	1243.340975
Cgl2675	WT-3281083	2813813	2814139	+	327	178.4372623	189.2068221	155.2675161	159.6808164	116.8790023	190.4179363	53.12033998	39.48475489	37.38681651	127.0278176	162.3249331	129.5863893
Cgl2676	WT-3281083	2814176	2814919	+	744	67.07491528	54.92247259	65.19829909	35.54393614	40.75852076	57.27446313	19.0513529	16.21620717	14.68401218	25.92143111	21.48440108	18.83199706
Cgl2677	WT-3281083	2815112	2815405	-	294	2048.203263	1052.221613	1390.551891	474.9479345	410.7450881	481.4461832	279.3436066	217.4237473	202.6079737	303.7649904	206.1906864	242.9318247
Cgl2678	WT-3281083	2815846	2818623	-	2778	829.6561909	579.9769141	635.8093022	486.0919684	440.3818386	439.9010944	862.9400377	882.0864604	835.969286	598.8483656	539.1316042	527.1133815
Cgl2679	WT-3281083	2818912	2820345	+	1434	141.3430593	330.3527718	261.0054891	443.1762283	482.6197967	438.4781755	205.9246652	219.6347954	248.8704547	134.694664	127.0305284	140.1243566
Cgl2680	WT-3281083	2583117	2583680	-	564	4.537528366	34.79281531	36.81202085	58.53501993	88.76254464	85.5102161	0.98555184	1.501164382	0.461199977	3.156390302	0.534738204	3.02953767
Cgl2680	WT-3281083	2820533	2821465	+	933	9.600301173	74.72657015	59.88060029	101.2791437	146.7396703	126.2182466	12.06429535	13.83870831	13.66101026	9.540215059	8.727752815	8.424257804
Cgl2681	WT-3281083	2821618	2823501	+	1884	12.49698895	100.6032495	81.04826107	189.9839177	226.9591983	176.2972056	6.048275143	4.943324748	4.556185764	2.992204394	3.201617275	5.98574895
Cgl2682	WT-3281083	2823700	2825418	+	1719	161.9763005	154.8471372	166.5657797	170.6911786	154.7996303	181.0169647	75.82729215	71.53978321	71.11977312	85.26477024	94.56560511	107.1515222
Cgl2683	WT-3281083	2825452	2827395	+	1944	201.8107755	184.5459437	179.3274252	147.9893317	139.4674462	170.6010518	105.222868	99.84364768	92.8606226	124.5410297	143.0391688	149.595578
Cgl2684	WT-3281083	2827478	2829202	+	1725	70.61814581	74.1430445	72.54383441	78.50652468	75.41427355	86.74677837	52.28223959	52.39455301	53.53128085	68.45615882	67.83642362	78.84595708
Cgl2685	WT-3281083	2829293	2830738	-	1446	6.7253325	66.73562603	57.69392086	125.4544912	156.7255138	121.7595875	2.78694431	2.634823791	2.698306922	2.872620772	2.08570088	0.708987239
Cgl2686	WT-3281083	2830875	2831828	-	954	3.755589516	70.1777392	66.2784755	71.50648853	133.1648266	119.2847992	2.767603122	2.440572281	0.545318212	1.866042065	0.316134536	1.074628457
Cgl2687	WT-3281083	2832185	2833765	-	1581	373.5961496	438.9417152	423.691945	499.1332809	489.1589961	495.4907043	662.0290198	684.1264698	749.4193332	380.2122673	444.6627207	459.9654491
Cgl2688	WT-3281083	2833812	2834612	-	801	120.1306386	221.9258843	204.7685894	321.5242786	331.9864301	293.0055309	97.15252591	85.35272091	97.42201769	45.19036701	44.05281477	54.60883482
Cgl2689	WT-3281083	2834609	2835304	-	696	82.36396317	181.4378273	128.8132234	235.2316899	259.0964526	234.9309374	63.49162843	79.37406669	45.59518397	53.71305565	54.59861459	66.28419488
Cgl2690	WT-3281083	2835304	2836053	-	750	179.1416199	187.766591	202.5865904	251.7579261	228.7184892	205.9039149	158.6028864	164.8158398	187.6309092	145.5811377	118.6263233	139.8822369
Cgl2691	WT-3281083	2836064	2836531	-	468	22.420044	125.2961174	82.67688132	191.111786	228.5099164	188.1029525	20.19117743	16.28185983	30.01347545	6.339758298	12.88856185	15.33412144
Cgl2692	WT-3281083	2836547	2837026	-	480	59.18071372	143.8068922	114.8200396	186.6849028	212.7040082	193.379011	48.34747743	55.56184669	67.73874668	53.77699976	31.41586951	34.88512627
Cgl2693	WT-3281083	2837026	2837418	-	393	61.86279131	72.84150072	77.32312609	87.00461522	134.6896147	99.18219356	32.88432894	51.16564096	43.02186048	30.95350693	32.99865377	25.21685401
Cgl2694	WT-3281083	2837411	2838223	-	813	180.3692641	333.3706035	259.0894488	407.3162822	432.8044255	400.6181504	258.6109847	245.7699679	202.2064078	217.5075157	183.9972992	209.3265202
Cgl2695	WT-3281083	2838266	2838871	-	606	65.45721613	126.8590221	125.2072587	220.6920462	238.3569947	196.7790366	51.59510249	52.39212323	57.08833779	42.59564338	20.90243991	26.5039553
Cgl2696	WT-3281083	2838849	2841410	-	2562	349.5129519	378.1896104	370.2707766	401.5018935	408.4538883	393.1176574	370.2420519	321.5444888	381.6467616	241.8075868	213.657342	257.1658881
Cgl2697	WT-3281083	2841543	2842145	-	603	442.6550807	357.9678709	385.6288114	281.5671747	276.7389452	276.642129	254.4194719	259.7537174	300.2343017	219.9423013	209.5641683	202.8855755
Cgl2698	WT-3281083	2842179	2843123	-	945	14.08218327	256.7560333	162.7803127	352.0254762	435.3884371	376.817622	3.382163615	4.703648397	4.954605471	2.825720841	4.468034774	3.977831049
Cgl2699	WT-3281083	2843125	2844408	-	1284	13.75252756	174.9434015	127.8881506	228.3876157	310.2362881	304.7293558	7.467627607	6.26420464	6.280078196	6.007957864	5.872125142	6.387511199
Cgl2700	WT-3281083	2844609	2845085	+	477	805.3056947	555.6141007	682.9650669	675.5156176	569.5241452	610.4473177	817.4625642	860.8564047	844.6979107	796.1779478	900.3511583	762.2697851
Cgl2702	WT-3281083	2845585	2847126	-	1542	49.45729362	146.2715758	114.2019049	196.8381235	232.8452376	211.2208536	49.11461162	52.16108144	57.69127188	23.66678642	25.2304882	29.25331005
